date,indice,value
2000-04-13,00471X0095,71.56
2000-04-20,00471X0095,71.43
2000-04-27,00471X0095,71.30
2000-05-05,00471X0095,71.20
2000-05-13,00471X0095,71.04
2000-05-18,00471X0095,70.93
2000-05-25,00471X0095,70.75
2000-06-01,00471X0095,70.59
2000-06-08,00471X0095,70.43
2000-06-16,00471X0095,70.21
2000-06-24,00471X0095,69.95
2000-06-30,00471X0095,69.77
2000-07-07,00471X0095,69.54
2000-07-14,00471X0095,69.31
2000-07-21,00471X0095,69.08
2000-07-27,00471X0095,68.89
2000-08-03,00471X0095,68.67
2000-08-10,00471X0095,68.45
2000-08-17,00471X0095,68.25
2000-08-26,00471X0095,68.00
2000-08-31,00471X0095,67.88
2000-09-07,00471X0095,67.69
2000-09-16,00471X0095,67.47
2000-09-23,00471X0095,67.26
2000-09-29,00471X0095,67.06
2000-10-06,00471X0095,66.91
2000-10-13,00471X0095,66.78
2000-10-20,00471X0095,66.76
2000-10-28,00471X0095,66.93
2000-11-02,00471X0095,67.03
2000-11-09,00471X0095,67.16
2000-11-16,00471X0095,67.43
2000-11-23,00471X0095,67.74
2000-11-30,00471X0095,68.12
2000-12-07,00471X0095,69.58
2000-12-14,00471X0095,70.75
2000-12-21,00471X0095,71.62
2000-12-28,00471X0095,72.23
2001-01-05,00471X0095,72.73
2001-01-11,00471X0095,73.13
2001-01-18,00471X0095,73.57
2001-01-25,00471X0095,73.94
2001-02-02,00471X0095,74.33
2001-02-08,00471X0095,74.65
2001-02-16,00471X0095,74.88
2001-02-22,00471X0095,75.00
2001-03-01,00471X0095,75.04
2001-03-08,00471X0095,74.96
2001-03-15,00471X0095,74.82
2001-03-22,00471X0095,75.08
2001-03-25,00471X0095,75.50
2001-03-27,00471X0095,75.74
2001-03-29,00471X0095,75.96
2001-03-31,00471X0095,76.15
2001-04-05,00471X0095,76.51
2001-04-07,00471X0095,76.65
2001-04-09,00471X0095,76.71
2001-04-10,00471X0095,76.74
2001-04-12,00471X0095,76.75
2001-04-13,00471X0095,76.76
2001-04-14,00471X0095,76.79
2001-04-15,00471X0095,76.86
2001-04-16,00471X0095,76.86
2001-04-17,00471X0095,76.86
2001-04-18,00471X0095,76.89
2001-04-19,00471X0095,76.88
2001-04-20,00471X0095,76.88
2001-04-23,00471X0095,76.89
2001-04-24,00471X0095,76.87
2001-04-25,00471X0095,76.86
2001-04-26,00471X0095,76.83
2001-04-28,00471X0095,76.91
2001-04-29,00471X0095,76.89
2001-04-30,00471X0095,76.87
2001-05-01,00471X0095,76.83
2001-05-02,00471X0095,76.84
2001-05-03,00471X0095,76.84
2001-05-04,00471X0095,76.84
2001-05-05,00471X0095,76.81
2001-05-06,00471X0095,76.79
2001-05-07,00471X0095,76.78
2001-05-08,00471X0095,76.76
2001-05-09,00471X0095,76.75
2001-05-10,00471X0095,76.74
2001-05-11,00471X0095,76.72
2001-05-12,00471X0095,76.69
2001-05-13,00471X0095,76.69
2001-05-14,00471X0095,76.66
2001-05-15,00471X0095,76.64
2001-05-17,00471X0095,76.59
2001-05-20,00471X0095,76.47
2001-05-21,00471X0095,76.44
2001-05-23,00471X0095,76.37
2001-05-25,00471X0095,76.29
2001-05-27,00471X0095,76.20
2001-05-29,00471X0095,76.13
2001-05-31,00471X0095,76.04
2001-06-02,00471X0095,75.98
2001-06-04,00471X0095,75.87
2001-06-06,00471X0095,75.79
2001-06-08,00471X0095,75.69
2001-06-10,00471X0095,75.61
2001-06-13,00471X0095,75.46
2001-06-16,00471X0095,75.31
2001-06-22,00471X0095,74.98
2001-06-29,00471X0095,74.55
2001-07-05,00471X0095,74.18
2001-07-07,00471X0095,74.08
2001-07-12,00471X0095,73.79
2001-07-19,00471X0095,73.33
2001-07-26,00471X0095,72.93
2001-08-02,00471X0095,72.50
2001-08-09,00471X0095,72.07
2001-08-16,00471X0095,71.66
2001-08-23,00471X0095,71.28
2001-08-31,00471X0095,70.79
2001-09-06,00471X0095,70.52
2001-09-13,00471X0095,70.17
2001-09-17,00471X0095,69.96
2001-09-20,00471X0095,69.86
2001-09-26,00471X0095,69.57
2001-09-30,00471X0095,69.41
2001-10-04,00471X0095,69.25
2001-10-07,00471X0095,69.13
2001-10-11,00471X0095,68.97
2001-10-14,00471X0095,68.84
2001-10-18,00471X0095,68.70
2001-10-21,00471X0095,68.60
2001-10-26,00471X0095,68.44
2001-10-29,00471X0095,68.34
2001-11-02,00471X0095,68.21
2001-11-04,00471X0095,68.09
2001-11-08,00471X0095,68.05
2001-11-12,00471X0095,67.96
2001-11-15,00471X0095,67.91
2001-11-18,00471X0095,67.86
2001-11-22,00471X0095,67.80
2001-11-25,00471X0095,67.76
2001-11-30,00471X0095,67.71
2001-12-03,00471X0095,67.68
2001-12-06,00471X0095,67.66
2001-12-09,00471X0095,67.66
2001-12-14,00471X0095,67.68
2001-12-17,00471X0095,67.69
2001-12-20,00471X0095,67.70
2001-12-23,00471X0095,67.68
2001-12-29,00471X0095,67.74
2001-12-31,00471X0095,67.77
2002-01-04,00471X0095,67.84
2002-01-11,00471X0095,67.95
2002-02-12,00471X0095,69.61
2002-02-19,00471X0095,71.11
2002-02-25,00471X0095,72.26
2002-03-04,00471X0095,73.44
2002-03-11,00471X0095,74.33
2002-03-18,00471X0095,74.78
2002-03-25,00471X0095,75.21
2002-04-01,00471X0095,75.59
2002-04-08,00471X0095,75.72
2002-04-15,00471X0095,75.70
2002-04-22,00471X0095,75.56
2002-04-29,00471X0095,75.41
2002-05-06,00471X0095,75.14
2002-05-13,00471X0095,74.85
2002-05-20,00471X0095,74.50
2002-05-27,00471X0095,74.13
2002-06-03,00471X0095,73.70
2002-06-10,00471X0095,73.30
2002-06-17,00471X0095,72.91
2002-06-24,00471X0095,72.48
2002-07-01,00471X0095,72.08
2002-07-08,00471X0095,71.71
2002-07-15,00471X0095,71.33
2002-07-22,00471X0095,70.94
2002-07-29,00471X0095,70.57
2002-08-05,00471X0095,70.19
2002-08-12,00471X0095,69.82
2002-08-19,00471X0095,69.45
2002-08-26,00471X0095,69.11
2002-09-02,00471X0095,68.80
2002-09-09,00471X0095,68.49
2002-09-16,00471X0095,68.19
2002-09-23,00471X0095,67.92
2002-09-30,00471X0095,67.63
2002-10-07,00471X0095,67.43
2002-10-14,00471X0095,67.16
2002-10-21,00471X0095,66.92
2002-10-28,00471X0095,66.73
2002-11-04,00471X0095,66.47
2002-11-11,00471X0095,66.35
2002-11-18,00471X0095,66.40
2002-11-25,00471X0095,66.40
2002-12-02,00471X0095,66.41
2002-12-09,00471X0095,66.63
2002-12-16,00471X0095,66.85
2002-12-23,00471X0095,67.05
2002-12-30,00471X0095,67.37
2003-01-06,00471X0095,68.94
2003-01-13,00471X0095,70.21
2003-01-20,00471X0095,70.93
2003-01-27,00471X0095,71.24
2003-02-03,00471X0095,71.50
2003-02-10,00471X0095,71.74
2003-02-17,00471X0095,71.89
2003-02-24,00471X0095,71.99
2003-03-03,00471X0095,72.08
2003-03-10,00471X0095,72.09
2003-03-17,00471X0095,72.04
2003-03-24,00471X0095,71.96
2003-03-31,00471X0095,71.84
2003-04-07,00471X0095,71.63
2003-04-14,00471X0095,71.44
2003-04-21,00471X0095,71.21
2003-04-28,00471X0095,70.95
2003-05-05,00471X0095,70.62
2003-05-12,00471X0095,70.33
2003-05-19,00471X0095,70.05
2003-05-26,00471X0095,69.76
2003-06-02,00471X0095,69.47
2003-06-09,00471X0095,69.04
2003-06-16,00471X0095,68.74
2003-06-23,00471X0095,68.44
2003-06-30,00471X0095,68.14
2003-07-07,00471X0095,68.05
2003-07-14,00471X0095,67.77
2003-07-21,00471X0095,67.47
2003-07-28,00471X0095,67.20
2003-08-04,00471X0095,66.95
2003-08-11,00471X0095,66.69
2003-08-18,00471X0095,66.43
2003-08-25,00471X0095,66.19
2003-09-01,00471X0095,65.93
2003-09-08,00471X0095,65.71
2003-09-15,00471X0095,65.50
2003-09-22,00471X0095,65.28
2003-09-29,00471X0095,65.09
2003-10-06,00471X0095,64.93
2003-10-13,00471X0095,64.78
2003-10-20,00471X0095,64.62
2003-10-27,00471X0095,64.47
2003-11-03,00471X0095,64.30
2003-11-10,00471X0095,64.19
2003-11-17,00471X0095,64.07
2003-11-24,00471X0095,63.94
2003-12-01,00471X0095,63.85
2003-12-08,00471X0095,63.64
2003-12-15,00471X0095,63.55
2003-12-22,00471X0095,63.48
2003-12-29,00471X0095,63.50
2004-01-07,00471X0095,63.43
2004-01-14,00471X0095,63.41
2004-01-21,00471X0095,63.44
2004-01-28,00471X0095,63.45
2004-02-04,00471X0095,63.45
2004-02-11,00471X0095,63.45
2004-02-28,00471X0095,63.87
2004-03-06,00471X0095,63.97
2004-03-17,00471X0095,64.06
2004-03-24,00471X0095,64.12
2004-03-31,00471X0095,64.17
2004-04-07,00471X0095,64.19
2004-04-14,00471X0095,64.19
2004-04-21,00471X0095,64.18
2004-04-22,00471X0095,64.17
2004-04-26,00471X0095,64.15
2004-04-30,00471X0095,64.13
2004-05-05,00471X0095,64.11
2004-05-13,00471X0095,64.00
2004-05-20,00471X0095,63.94
2004-05-27,00471X0095,63.85
2004-06-03,00471X0095,63.75
2004-06-10,00471X0095,63.64
2004-06-17,00471X0095,63.53
2004-06-22,00471X0095,63.43
2004-06-27,00471X0095,63.34
2004-06-28,00471X0095,63.33
2004-06-29,00471X0095,63.31
2004-06-30,00471X0095,63.30
2004-07-01,00471X0095,63.27
2004-07-02,00471X0095,63.26
2004-07-03,00471X0095,63.25
2004-07-04,00471X0095,63.23
2004-07-05,00471X0095,63.21
2004-07-06,00471X0095,63.19
2004-07-07,00471X0095,63.18
2004-07-08,00471X0095,63.16
2004-07-09,00471X0095,63.15
2004-07-10,00471X0095,63.12
2004-07-11,00471X0095,63.11
2004-07-12,00471X0095,63.09
2004-07-13,00471X0095,63.08
2004-07-14,00471X0095,63.05
2004-07-15,00471X0095,63.04
2004-07-16,00471X0095,63.02
2004-07-17,00471X0095,63.00
2004-07-18,00471X0095,62.98
2004-07-19,00471X0095,62.97
2004-07-20,00471X0095,62.96
2004-07-21,00471X0095,62.93
2004-07-22,00471X0095,62.91
2004-07-23,00471X0095,62.90
2004-07-24,00471X0095,62.88
2004-07-25,00471X0095,62.86
2004-07-26,00471X0095,62.85
2004-07-27,00471X0095,62.84
2004-07-28,00471X0095,62.82
2004-07-29,00471X0095,62.80
2004-07-30,00471X0095,62.78
2004-07-31,00471X0095,62.77
2004-08-01,00471X0095,62.75
2004-08-02,00471X0095,62.73
2004-08-03,00471X0095,62.72
2004-08-04,00471X0095,62.69
2004-08-05,00471X0095,62.68
2004-08-06,00471X0095,62.66
2004-08-07,00471X0095,62.65
2004-08-08,00471X0095,62.62
2004-08-09,00471X0095,62.61
2004-08-10,00471X0095,62.59
2004-08-11,00471X0095,62.58
2004-08-12,00471X0095,62.57
2004-08-13,00471X0095,62.55
2004-08-14,00471X0095,62.54
2004-08-15,00471X0095,62.52
2004-08-16,00471X0095,62.50
2004-08-17,00471X0095,62.48
2004-08-18,00471X0095,62.47
2004-08-19,00471X0095,62.46
2004-08-20,00471X0095,62.44
2004-08-21,00471X0095,62.43
2004-08-22,00471X0095,62.41
2004-08-23,00471X0095,62.41
2004-08-24,00471X0095,62.39
2004-08-25,00471X0095,62.37
2004-08-26,00471X0095,62.36
2004-08-27,00471X0095,62.34
2004-08-28,00471X0095,62.33
2004-08-29,00471X0095,62.32
2004-08-30,00471X0095,62.30
2004-08-31,00471X0095,62.29
2004-09-01,00471X0095,62.27
2004-09-02,00471X0095,62.26
2004-09-03,00471X0095,62.25
2004-09-04,00471X0095,62.23
2004-09-05,00471X0095,62.22
2004-09-06,00471X0095,62.21
2004-09-07,00471X0095,62.19
2004-09-08,00471X0095,62.18
2004-09-09,00471X0095,62.16
2004-09-10,00471X0095,62.15
2004-09-11,00471X0095,62.14
2004-09-12,00471X0095,62.13
2004-09-13,00471X0095,62.11
2004-09-14,00471X0095,62.11
2004-09-15,00471X0095,62.09
2004-09-16,00471X0095,62.08
2004-09-17,00471X0095,62.07
2004-09-18,00471X0095,62.05
2004-09-19,00471X0095,62.05
2004-09-20,00471X0095,62.04
2004-09-21,00471X0095,62.02
2004-09-22,00471X0095,62.01
2004-09-23,00471X0095,62.00
2004-09-24,00471X0095,61.98
2004-09-25,00471X0095,61.98
2004-09-26,00471X0095,61.97
2004-09-27,00471X0095,61.96
2004-09-28,00471X0095,61.94
2004-09-29,00471X0095,61.93
2004-09-30,00471X0095,61.93
2004-10-01,00471X0095,61.91
2004-10-02,00471X0095,61.91
2004-10-03,00471X0095,61.90
2004-10-04,00471X0095,61.89
2004-10-05,00471X0095,61.88
2004-10-06,00471X0095,61.86
2004-10-07,00471X0095,61.86
2004-10-08,00471X0095,61.84
2004-10-09,00471X0095,61.84
2004-10-10,00471X0095,61.83
2004-10-11,00471X0095,61.82
2004-10-12,00471X0095,61.80
2004-10-13,00471X0095,61.80
2004-10-14,00471X0095,61.79
2004-10-15,00471X0095,61.78
2004-10-16,00471X0095,61.77
2004-10-17,00471X0095,61.76
2004-10-18,00471X0095,61.75
2004-10-19,00471X0095,61.74
2004-10-20,00471X0095,61.73
2004-10-21,00471X0095,61.73
2004-10-22,00471X0095,61.72
2004-10-23,00471X0095,61.71
2004-10-24,00471X0095,61.69
2004-10-25,00471X0095,61.69
2004-10-26,00471X0095,61.68
2004-10-27,00471X0095,61.67
2004-10-28,00471X0095,61.66
2004-10-29,00471X0095,61.66
2004-10-30,00471X0095,61.65
2004-10-31,00471X0095,61.64
2004-11-01,00471X0095,61.63
2004-11-02,00471X0095,61.62
2004-11-03,00471X0095,61.61
2004-11-04,00471X0095,61.60
2004-11-05,00471X0095,61.59
2004-11-06,00471X0095,61.58
2004-11-07,00471X0095,61.58
2004-11-08,00471X0095,61.57
2004-11-09,00471X0095,61.56
2004-11-10,00471X0095,61.55
2004-11-11,00471X0095,61.54
2004-11-12,00471X0095,61.53
2004-11-13,00471X0095,61.52
2004-11-14,00471X0095,61.51
2004-11-15,00471X0095,61.50
2004-11-16,00471X0095,61.49
2004-11-17,00471X0095,61.48
2004-11-18,00471X0095,61.48
2004-11-19,00471X0095,61.47
2004-11-20,00471X0095,61.47
2004-11-21,00471X0095,61.46
2004-11-22,00471X0095,61.45
2004-11-23,00471X0095,61.44
2004-11-24,00471X0095,61.43
2004-11-25,00471X0095,61.43
2004-11-26,00471X0095,61.42
2004-11-27,00471X0095,61.41
2004-11-28,00471X0095,61.40
2004-11-29,00471X0095,61.40
2004-11-30,00471X0095,61.39
2004-12-01,00471X0095,61.38
2004-12-02,00471X0095,61.37
2004-12-03,00471X0095,61.36
2004-12-04,00471X0095,61.36
2004-12-05,00471X0095,61.35
2004-12-06,00471X0095,61.34
2004-12-07,00471X0095,61.33
2004-12-08,00471X0095,61.32
2004-12-09,00471X0095,61.32
2004-12-10,00471X0095,61.31
2004-12-11,00471X0095,61.30
2004-12-12,00471X0095,61.29
2004-12-13,00471X0095,61.29
2004-12-14,00471X0095,61.28
2004-12-15,00471X0095,61.27
2004-12-16,00471X0095,61.27
2004-12-17,00471X0095,61.26
2004-12-18,00471X0095,61.26
2004-12-19,00471X0095,61.26
2004-12-21,00471X0095,61.25
2004-12-22,00471X0095,61.24
2004-12-23,00471X0095,61.24
2004-12-24,00471X0095,61.23
2004-12-25,00471X0095,61.23
2004-12-26,00471X0095,61.23
2004-12-27,00471X0095,61.23
2004-12-28,00471X0095,61.23
2004-12-29,00471X0095,61.22
2004-12-30,00471X0095,61.22
2004-12-31,00471X0095,61.21
2005-01-01,00471X0095,61.21
2005-01-02,00471X0095,61.21
2005-01-03,00471X0095,61.21
2005-01-04,00471X0095,61.20
2005-01-05,00471X0095,61.20
2005-01-06,00471X0095,61.20
2005-01-07,00471X0095,61.20
2005-01-08,00471X0095,61.19
2005-01-09,00471X0095,61.19
2005-01-10,00471X0095,61.19
2005-01-11,00471X0095,61.19
2005-01-12,00471X0095,61.19
2005-01-13,00471X0095,61.19
2005-01-14,00471X0095,61.18
2005-01-15,00471X0095,61.18
2005-01-16,00471X0095,61.18
2005-01-17,00471X0095,61.18
2005-01-18,00471X0095,61.19
2005-01-19,00471X0095,61.19
2005-01-20,00471X0095,61.19
2005-01-21,00471X0095,61.19
2005-01-22,00471X0095,61.19
2005-01-23,00471X0095,61.19
2005-01-24,00471X0095,61.20
2005-01-25,00471X0095,61.20
2005-01-26,00471X0095,61.20
2005-01-27,00471X0095,61.20
2005-01-28,00471X0095,61.20
2005-01-29,00471X0095,61.20
2005-01-30,00471X0095,61.20
2005-01-31,00471X0095,61.20
2005-02-01,00471X0095,61.21
2005-02-02,00471X0095,61.21
2005-02-03,00471X0095,61.21
2005-02-04,00471X0095,61.21
2005-02-05,00471X0095,61.22
2005-02-06,00471X0095,61.22
2005-02-07,00471X0095,61.22
2005-02-08,00471X0095,61.23
2005-02-09,00471X0095,61.23
2005-02-10,00471X0095,61.23
2005-02-11,00471X0095,61.24
2005-02-12,00471X0095,61.25
2005-02-13,00471X0095,61.25
2005-02-14,00471X0095,61.27
2005-02-15,00471X0095,61.27
2005-02-16,00471X0095,61.27
2005-02-17,00471X0095,61.28
2005-02-18,00471X0095,61.29
2005-02-19,00471X0095,61.30
2005-02-20,00471X0095,61.30
2005-02-21,00471X0095,61.32
2005-02-22,00471X0095,61.32
2005-02-23,00471X0095,61.34
2005-02-24,00471X0095,61.34
2005-02-25,00471X0095,61.35
2005-02-26,00471X0095,61.36
2005-02-27,00471X0095,61.36
2005-02-28,00471X0095,61.37
2005-03-01,00471X0095,61.39
2005-03-02,00471X0095,61.40
2005-03-03,00471X0095,61.41
2005-03-04,00471X0095,61.41
2005-03-05,00471X0095,61.43
2005-03-06,00471X0095,61.43
2005-03-07,00471X0095,61.44
2005-03-08,00471X0095,61.45
2005-03-09,00471X0095,61.46
2005-03-10,00471X0095,61.47
2005-03-11,00471X0095,61.48
2005-03-12,00471X0095,61.50
2005-03-13,00471X0095,61.50
2005-03-14,00471X0095,61.52
2005-03-15,00471X0095,61.52
2005-03-16,00471X0095,61.52
2005-03-17,00471X0095,61.53
2005-03-18,00471X0095,61.54
2005-03-19,00471X0095,61.54
2005-03-20,00471X0095,61.56
2005-03-22,00471X0095,61.58
2005-03-23,00471X0095,61.59
2005-03-24,00471X0095,61.60
2005-03-25,00471X0095,61.62
2005-03-26,00471X0095,61.62
2005-03-27,00471X0095,61.64
2005-03-28,00471X0095,61.64
2005-03-29,00471X0095,61.66
2005-03-30,00471X0095,61.66
2005-04-01,00471X0095,61.68
2005-04-02,00471X0095,61.68
2005-04-03,00471X0095,61.70
2005-04-04,00471X0095,61.71
2005-04-05,00471X0095,61.72
2005-04-06,00471X0095,61.74
2005-04-07,00471X0095,61.76
2005-04-08,00471X0095,61.76
2005-04-09,00471X0095,61.77
2005-04-11,00471X0095,61.79
2005-04-12,00471X0095,61.81
2005-04-13,00471X0095,61.82
2005-04-14,00471X0095,61.83
2005-04-15,00471X0095,61.85
2005-04-16,00471X0095,61.86
2005-04-17,00471X0095,61.88
2005-04-18,00471X0095,61.89
2005-04-19,00471X0095,61.90
2005-04-20,00471X0095,61.90
2005-04-22,00471X0095,61.92
2005-04-23,00471X0095,61.94
2005-04-24,00471X0095,61.95
2005-04-25,00471X0095,61.95
2005-04-26,00471X0095,61.96
2005-04-27,00471X0095,61.97
2005-04-28,00471X0095,61.98
2005-04-29,00471X0095,61.99
2005-04-30,00471X0095,62.00
2005-05-01,00471X0095,62.01
2005-05-02,00471X0095,62.02
2005-05-03,00471X0095,62.02
2005-05-04,00471X0095,62.03
2005-05-05,00471X0095,62.04
2005-05-07,00471X0095,62.06
2005-05-08,00471X0095,62.06
2005-05-09,00471X0095,62.07
2005-05-17,00471X0095,62.15
2005-05-18,00471X0095,62.16
2005-05-19,00471X0095,62.16
2005-05-20,00471X0095,62.17
2005-05-21,00471X0095,62.18
2005-05-22,00471X0095,62.18
2005-05-23,00471X0095,62.18
2005-05-24,00471X0095,62.18
2005-05-25,00471X0095,62.18
2005-05-26,00471X0095,62.19
2005-05-27,00471X0095,62.19
2005-05-28,00471X0095,62.19
2005-05-29,00471X0095,62.19
2005-05-30,00471X0095,62.20
2005-05-31,00471X0095,62.20
2005-06-01,00471X0095,62.20
2005-06-02,00471X0095,62.21
2005-06-03,00471X0095,62.21
2005-06-04,00471X0095,62.20
2005-06-05,00471X0095,62.20
2005-06-06,00471X0095,62.20
2005-06-07,00471X0095,62.19
2005-06-08,00471X0095,62.19
2005-06-09,00471X0095,62.19
2005-06-10,00471X0095,62.19
2005-06-11,00471X0095,62.19
2005-06-12,00471X0095,62.19
2005-06-13,00471X0095,62.18
2005-06-14,00471X0095,62.18
2005-06-15,00471X0095,62.17
2005-06-16,00471X0095,62.19
2005-06-17,00471X0095,62.21
2005-06-18,00471X0095,62.20
2005-06-19,00471X0095,62.20
2005-06-20,00471X0095,62.19
2005-06-21,00471X0095,62.18
2005-06-22,00471X0095,62.17
2005-06-23,00471X0095,62.16
2005-06-24,00471X0095,62.15
2005-06-25,00471X0095,62.14
2005-06-26,00471X0095,62.12
2005-06-27,00471X0095,62.11
2005-06-28,00471X0095,62.11
2005-06-29,00471X0095,62.09
2005-06-30,00471X0095,62.08
2005-07-01,00471X0095,62.07
2005-07-02,00471X0095,62.05
2005-07-03,00471X0095,62.04
2005-07-04,00471X0095,62.05
2005-07-05,00471X0095,62.05
2005-07-06,00471X0095,62.04
2005-07-07,00471X0095,62.03
2005-07-08,00471X0095,62.02
2005-07-09,00471X0095,62.01
2005-07-10,00471X0095,62.00
2005-07-11,00471X0095,61.99
2005-07-12,00471X0095,61.98
2005-07-13,00471X0095,61.97
2005-07-14,00471X0095,61.96
2005-07-15,00471X0095,61.95
2005-07-16,00471X0095,61.94
2005-07-17,00471X0095,61.93
2005-07-18,00471X0095,61.92
2005-07-19,00471X0095,61.91
2005-07-20,00471X0095,61.90
2005-07-21,00471X0095,61.89
2005-07-22,00471X0095,61.87
2005-07-23,00471X0095,61.86
2005-07-24,00471X0095,61.85
2005-07-25,00471X0095,61.84
2005-07-26,00471X0095,61.83
2005-07-27,00471X0095,61.82
2005-07-28,00471X0095,61.80
2005-07-29,00471X0095,61.80
2005-07-30,00471X0095,61.78
2005-07-31,00471X0095,61.77
2005-08-01,00471X0095,61.76
2005-08-02,00471X0095,61.75
2005-08-03,00471X0095,61.74
2005-08-04,00471X0095,61.73
2005-08-05,00471X0095,61.72
2005-08-06,00471X0095,61.71
2005-08-07,00471X0095,61.70
2005-08-08,00471X0095,61.69
2005-08-09,00471X0095,61.68
2005-08-10,00471X0095,61.67
2005-08-11,00471X0095,61.66
2005-08-12,00471X0095,61.65
2005-08-13,00471X0095,61.64
2005-08-14,00471X0095,61.62
2005-08-15,00471X0095,61.61
2005-08-16,00471X0095,61.60
2005-08-17,00471X0095,61.59
2005-08-18,00471X0095,61.58
2005-08-19,00471X0095,61.57
2005-08-20,00471X0095,61.55
2005-08-21,00471X0095,61.55
2005-08-22,00471X0095,61.53
2005-08-23,00471X0095,61.52
2005-08-24,00471X0095,61.51
2005-08-25,00471X0095,61.50
2005-08-26,00471X0095,61.49
2005-08-27,00471X0095,61.48
2005-08-28,00471X0095,61.47
2005-08-29,00471X0095,61.46
2005-08-30,00471X0095,61.44
2005-08-31,00471X0095,61.43
2005-09-01,00471X0095,61.42
2005-09-02,00471X0095,61.41
2005-09-03,00471X0095,61.40
2005-09-04,00471X0095,61.39
2005-09-05,00471X0095,61.37
2005-09-06,00471X0095,61.36
2005-09-07,00471X0095,61.36
2005-09-08,00471X0095,61.34
2005-09-09,00471X0095,61.33
2005-09-10,00471X0095,61.32
2005-09-11,00471X0095,61.30
2005-09-12,00471X0095,61.30
2005-09-13,00471X0095,61.28
2005-09-14,00471X0095,61.27
2005-09-15,00471X0095,61.26
2005-09-16,00471X0095,61.25
2005-09-17,00471X0095,61.24
2005-09-18,00471X0095,61.23
2005-09-19,00471X0095,61.22
2005-09-20,00471X0095,61.21
2005-09-21,00471X0095,61.20
2005-09-22,00471X0095,61.19
2005-09-23,00471X0095,61.18
2005-09-24,00471X0095,61.16
2005-09-25,00471X0095,61.16
2005-09-26,00471X0095,61.15
2005-09-27,00471X0095,61.14
2005-09-28,00471X0095,61.13
2005-09-29,00471X0095,61.12
2005-09-30,00471X0095,61.11
2005-10-01,00471X0095,61.11
2005-10-02,00471X0095,61.10
2005-10-03,00471X0095,61.09
2005-10-04,00471X0095,61.08
2005-10-06,00471X0095,61.07
2005-10-07,00471X0095,61.05
2005-10-08,00471X0095,61.05
2005-10-09,00471X0095,61.04
2005-10-10,00471X0095,61.03
2005-10-11,00471X0095,61.02
2005-10-12,00471X0095,61.01
2005-10-13,00471X0095,61.00
2005-10-14,00471X0095,61.00
2005-10-15,00471X0095,60.99
2005-10-16,00471X0095,60.98
2005-10-17,00471X0095,60.97
2005-10-18,00471X0095,60.96
2005-10-19,00471X0095,60.95
2005-10-20,00471X0095,60.95
2005-10-21,00471X0095,60.93
2005-10-22,00471X0095,60.93
2005-10-23,00471X0095,60.92
2005-10-24,00471X0095,60.91
2005-10-25,00471X0095,60.91
2005-10-26,00471X0095,60.90
2005-10-27,00471X0095,60.89
2005-10-28,00471X0095,60.88
2005-10-29,00471X0095,60.88
2005-10-30,00471X0095,60.87
2005-10-31,00471X0095,60.86
2005-11-01,00471X0095,60.85
2005-11-02,00471X0095,60.85
2005-11-03,00471X0095,60.84
2005-11-04,00471X0095,60.83
2005-11-05,00471X0095,60.82
2005-11-06,00471X0095,60.82
2005-11-07,00471X0095,60.81
2005-11-08,00471X0095,60.80
2005-11-09,00471X0095,60.80
2005-11-10,00471X0095,60.79
2005-11-11,00471X0095,60.78
2005-11-12,00471X0095,60.77
2005-11-13,00471X0095,60.77
2005-11-14,00471X0095,60.76
2005-11-15,00471X0095,60.76
2005-11-16,00471X0095,60.75
2005-11-17,00471X0095,60.75
2005-11-18,00471X0095,60.74
2005-11-19,00471X0095,60.73
2005-11-20,00471X0095,60.73
2005-11-21,00471X0095,60.73
2005-11-22,00471X0095,60.73
2005-11-23,00471X0095,60.73
2005-11-24,00471X0095,60.73
2005-11-25,00471X0095,60.73
2005-11-26,00471X0095,60.73
2005-11-27,00471X0095,60.73
2005-11-28,00471X0095,60.73
2005-11-29,00471X0095,60.73
2005-11-30,00471X0095,60.73
2005-12-01,00471X0095,60.73
2005-12-02,00471X0095,60.73
2005-12-03,00471X0095,60.73
2005-12-04,00471X0095,60.72
2005-12-05,00471X0095,60.68
